,Unnamed: 0,user_id,session_id,timestamp,step,action_type,item_id,platform,city,device,current_filters,impressions,prices,action
892,892,56,56,1541058823,11,interaction item image,188,AU,"Sydney, Australia",desktop,,,,3.0
893,893,56,56,1541058823,12,clickout item,188,AU,"Sydney, Australia",desktop,,919441|3826196|109034|109039|1188982|1239890|666841|6324354|2438560|880195|2837236|554001|1425217|1395059|3198256|7259728|109004|1746035|931571|1622401|1253720|799206|9711560|2922318|596891,165|95|169|152|71|135|321|50|226|88|63|69|75|62|53|146|180|87|63|69|88|85|155|69|72,0.0
894,894,56,56,1541059101,13,interaction item rating,188,AU,"Sydney, Australia",desktop,,,,1.0
895,895,56,56,1541059111,14,interaction item info,188,AU,"Sydney, Australia",desktop,,,,2.0
896,896,56,56,1541059236,15,clickout item,188,AU,"Sydney, Australia",desktop,,919441|3826196|109034|109039|1188982|1239890|666841|6324354|2438560|880195|2837236|554001|1425217|1395059|3198256|7259728|109004|1746035|931571|1622401|1253720|799206|9711560|2922318|596891,165|95|169|152|71|135|321|50|226|88|63|69|75|62|53|146|180|87|63|69|88|85|155|69|72,0.0
897,897,56,56,1541082053,1,interaction item image,188,BR,"Aquiraz, Brazil",mobile,,,,3.0
898,898,56,56,1541082053,2,interaction item image,188,BR,"Aquiraz, Brazil",mobile,,,,3.0
899,899,56,56,1541082053,3,clickout item,188,BR,"Aquiraz, Brazil",mobile,,929707|104773|104802|1883779|5032060|8751936|104867|2706630|109319|127102|8987400|3387030|722191|957851|2063284|4361038|104939|1162971|452021|104888|104889|109320|104649|7331944,40|105|71|312|72|29|60|45|81|89|49|63|65|49|29|26|150|53|57|63|59|66|53|29,0.0
900,900,56,56,1541088730,1,clickout item,188,SE,"Hudiksvall, Sweden",desktop,,2467772|226906|41426|226911|7110436|7095524|2642096|2174484,96|159|145|105|145|144|155|41,0.0
901,901,56,56,1541068737,1,search for poi,188,IT,"Milan, Italy",desktop,,,,
902,902,56,56,1541068803,2,filter selection,188,IT,"Milan, Italy",desktop,5 Star|4 Star|Hotel|Motel|Resort|Hostal (ES),,,
903,903,56,56,1541068803,3,filter selection,188,IT,"Milan, Italy",desktop,5 Star|4 Star|Hotel|Motel|Resort|Hostal (ES),,,
904,904,56,56,1541068803,4,filter selection,188,IT,"Milan, Italy",desktop,5 Star|4 Star|Hotel|Motel|Resort|Hostal (ES),,,
905,905,56,56,1541068803,5,filter selection,188,IT,"Milan, Italy",desktop,5 Star|4 Star|Hotel|Motel|Resort|Hostal (ES),,,
906,906,56,56,1541068803,6,filter selection,188,IT,"Milan, Italy",desktop,5 Star|4 Star|Hotel|Motel|Resort|Hostal (ES),,,
907,907,56,56,1541068803,7,filter selection,188,IT,"Milan, Italy",desktop,5 Star|4 Star|Hotel|Motel|Resort|Hostal (ES),,,
908,908,56,56,1541068959,8,search for poi,188,IT,"Milan, Italy",desktop,5 Star|4 Star|Hotel|Motel|Resort|Hostal (ES)|Focus on Distance,,,
909,909,56,56,1541068992,9,search for poi,188,IT,"Assago, Italy",desktop,,,,
910,910,56,56,1541069001,10,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
911,911,56,56,1541069001,11,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
912,912,56,56,1541069003,12,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
913,913,56,56,1541069004,13,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
914,914,56,56,1541069004,14,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
915,915,56,56,1541069004,15,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
916,916,56,56,1541069005,16,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
917,917,56,56,1541069005,17,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
918,918,56,56,1541069015,18,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
919,919,56,56,1541069015,19,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
920,920,56,56,1541069015,20,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
921,921,56,56,1541069015,21,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
922,922,56,56,1541069015,22,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
923,923,56,56,1541069015,23,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
924,924,56,56,1541069015,24,interaction item image,188,IT,"Assago, Italy",desktop,,,,3.0
925,925,56,56,1541069017,25,clickout item,188,IT,"Assago, Italy",desktop,,45130|45019|106367|1451689|45487|20332|84943|153098|108980|9317386|1164730|4082236|20378|3178580|45020|1834979|3389497|110074|397151|1711837|6550450|20285|20375|4836112|20253,151|125|90|117|118|76|138|225|80|152|56|126|71|60|165|156|75|73|104|65|70|91|69|65|136,0.0
926,926,56,56,1541057199,1,search for destination,188,DE,"Hamburg, Germany",desktop,,,,
927,927,56,56,1541057321,2,interaction item rating,188,DE,"Hamburg, Germany",desktop,,,,1.0
928,928,56,56,1541071742,1,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
929,929,56,56,1541071742,2,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
930,930,56,56,1541071752,3,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
931,931,56,56,1541071752,4,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
932,932,56,56,1541071752,5,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
933,933,56,56,1541071752,6,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
934,934,56,56,1541071752,7,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
935,935,56,56,1541071752,8,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
936,936,56,56,1541071752,9,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
937,937,56,56,1541071752,10,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
938,938,56,56,1541071762,11,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
939,939,56,56,1541071762,12,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
940,940,56,56,1541071762,13,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
941,941,56,56,1541071762,14,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
942,942,56,56,1541071762,15,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
943,943,56,56,1541071762,16,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
944,944,56,56,1541071762,17,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
945,945,56,56,1541071762,18,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
946,946,56,56,1541071762,19,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
947,947,56,56,1541071762,20,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
948,948,56,56,1541071762,21,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
949,949,56,56,1541071762,22,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
950,950,56,56,1541071762,23,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
951,951,56,56,1541071772,24,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
952,952,56,56,1541071772,25,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
953,953,56,56,1541071772,26,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
954,954,56,56,1541071772,27,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
955,955,56,56,1541071772,28,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
956,956,56,56,1541071782,29,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
957,957,56,56,1541071782,30,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
958,958,56,56,1541071782,31,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
959,959,56,56,1541071782,32,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
960,960,56,56,1541071782,33,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
961,961,56,56,1541071782,34,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
962,962,56,56,1541071782,35,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
963,963,56,56,1541071782,36,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
964,964,56,56,1541071782,37,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
965,965,56,56,1541071790,38,clickout item,188,TH,"Phetchabun, Thailand",mobile,,4783716|134412|2677282|2635106|3371467|2266848|515851|9604616|3862056|2679006|4611492|4089876|2295618|2860460|4591626|9603276|4658618|2294304|9702362|4112186|2679148|8766342|4825986|8739844|4827236,16|51|24|142|93|59|23|37|79|33|11|40|36|34|21|334|37|27|64|22|17|227|53|61|32,0.0
966,966,56,56,1541071792,39,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
967,967,56,56,1541071792,40,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
968,968,56,56,1541071792,41,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
969,969,56,56,1541071792,42,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
970,970,56,56,1541071792,43,interaction item image,188,TH,"Phetchabun, Thailand",mobile,,,,3.0
971,971,56,56,1541071873,44,clickout item,188,TH,"Phetchabun, Thailand",mobile,,4783716|134412|2677282|2635106|3371467|2266848|515851|9604616|3862056|2679006|4611492|4089876|2295618|2860460|4591626|9603276|4658618|2294304|9702362|4112186|2679148|8766342|4825986|8739844|4827236,16|51|24|142|93|59|23|37|79|33|11|40|36|34|21|334|37|27|64|22|17|227|53|61|32,0.0
972,972,56,56,1541107510,1,search for item,188,UK,"Liverpool, United Kingdom",desktop,,,,5.0
973,973,56,56,1541107524,2,clickout item,188,UK,"Liverpool, United Kingdom",desktop,,3953294|12618|2530750|3842698|18904|706646|106131|2707162|1320620|1829147|12619|1446441|137487|934069|2518208|152873|12616|5206872|47045|515946|12615|1535477|12620|47392|152875,299|232|170|237|193|262|163|180|276|251|170|263|314|164|214|261|255|113|222|146|221|193|193|245|174,0.0
974,974,56,56,1541085367,1,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
975,975,56,56,1541085367,2,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
976,976,56,56,1541085367,3,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
977,977,56,56,1541085367,4,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
978,978,56,56,1541085367,5,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
979,979,56,56,1541085367,6,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
980,980,56,56,1541085367,7,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
981,981,56,56,1541085367,8,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
982,982,56,56,1541085367,9,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
983,983,56,56,1541085384,10,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
984,984,56,56,1541085397,11,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
985,985,56,56,1541085397,12,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
986,986,56,56,1541085397,13,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
987,987,56,56,1541085397,14,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
988,988,56,56,1541085397,15,interaction item image,188,MY,"Kijal, Malaysia",mobile,,,,3.0
989,989,56,56,1541085415,16,clickout item,188,MY,"Kijal, Malaysia",mobile,,519156|3804628|5091040|3228742|6807498|5155718|3766522|3817916|5208684|8178350,67|18|18|23|26|20|22|15|11|130,0.0
990,990,56,56,1541093637,1,clickout item,188,US,"Erie, USA",mobile,,3816090|59049|942643|3152072|76950|6621092|60489|5703812|66501|5807118|5130502|60705|74978|940300|882439|78420|5477204|76105|3132535|66403|74977|63964|69809|62477|1722631,59|52|78|70|53|63|146|44|63|87|113|69|62|104|104|50|79|61|77|78|96|87|83|75|60,0.0
991,991,56,56,1541094073,2,interaction item info,188,US,"Erie, USA",mobile,,,,2.0
992,992,56,56,1541094079,3,clickout item,188,US,"Erie, USA",mobile,,3816090|59049|942643|3152072|6621092|76950|60489|66501|5703812|5807118|5130502|60705|74978|940300|78420|882439|5477204|76105|3132535|66403|74977|63964|69809|62477|1722631,59|52|78|70|63|53|112|63|44|87|113|69|62|104|50|104|61|61|77|78|105|87|83|75|60,0.0
993,993,56,56,1541101041,1,search for destination,188,CA,"Toronto, Canada",desktop,,,,
994,994,56,56,1541101104,2,interaction item image,188,CA,"Toronto, Canada",desktop,,,,3.0
995,995,56,56,1541101104,3,interaction item image,188,CA,"Toronto, Canada",desktop,,,,3.0
996,996,56,56,1541101114,4,interaction item info,188,CA,"Toronto, Canada",desktop,,,,2.0
997,997,56,56,1541101134,5,interaction item rating,188,CA,"Toronto, Canada",desktop,,,,1.0
998,998,56,56,1541101134,6,interaction item deals,188,CA,"Toronto, Canada",desktop,,,,4.0
999,999,56,56,1541101144,7,interaction item image,188,CA,"Toronto, Canada",desktop,,,,3.0
